movieID,crewID,occupationID,characters
8920,nm0780833,2,
8920,nm0644048,0,
8920,nm0674169,3,
8920,nm0000082,6,
8920,nm0912860,5,
8921,nm0002146,5,
8921,nm0536167,4,Serafina Delle Rose
8921,nm0000044,1,Alvaro Mangiacavallo
8921,nm0667542,4,Rosa Delle Rose
8921,nm0177879,1,Seaman Jack Hunter
8921,nm0542702,2,
8921,nm0931783,0,
8921,nm0437900,0,
8921,nm0909259,3,
8921,nm0006218,6,
8928,nm0793939,8,
8928,nm0532290,1,Professor Abronsius
8928,nm0000591,1,Alfred
8928,nm0060023,1,Shagal the Inn-Keeper
8928,nm0732305,4,Rebecca Shagal
8928,nm0102722,0,
8928,nm0349667,3,
8928,nm0006156,6,
8928,nm0005878,5,
8928,nm0570608,7,
8933,nm0729014,0,
8933,nm0584819,4,Dominique St. Arnaud
8933,nm0077715,4,Louise
8933,nm0691925,4,Diane Leonard
8933,nm0193629,1,Pierre
8933,nm0000780,2,
8933,nm0033501,0,
8933,nm0087399,0,
8933,nm0491682,0,
8933,nm0698940,0,
8934,nm1115126,7,
8934,nm0522324,1,Robin Harris
8934,nm0068599,4,Jamika
8934,nm0365264,10,Self
8934,nm0172104,1,Leon
8934,nm0807563,2,
8934,nm0399737,0,
8934,nm0141033,3,
8934,nm0928987,3,
8934,nm0055649,6,
8937,nm0718687,6,
8937,nm0000671,1,Coach Gary Gaines
8937,nm0379596,1,Brian Chavez
8937,nm1035682,1,Boobie Miles
8937,nm0085407,1,Mike Winchell
8937,nm0000916,2,
8937,nm0084334,0,
8937,nm0169173,0,
8937,nm0004976,3,
8937,nm1146294,6,
8938,nm1503401,10,Self
8938,nm1668821,10,Self
8938,nm1674974,10,Self
8938,nm1668783,10,Self
8938,nm0935829,3,
8938,nm0509032,6,
8938,nm0129992,6,
8938,nm0002529,7,
8939,nm0104129,7,
8939,nm0000245,1,Alan Hakman
8939,nm0001029,1,Fletcher
8939,nm0000227,4,Delila
8939,nm0476906,4,Thelma
8939,nm0619715,2,
8939,nm0917059,3,
8939,nm0003911,6,
8939,nm0005714,5,
8939,nm0020441,7,
8943,nm0005759,5,
8943,nm0000906,4,Julia Lambert
8943,nm0002091,1,Jimmie Langton
8943,nm0001999,1,Walter Gibbs
8943,nm0000460,1,Michael Gosselyn
8943,nm0843640,2,
8943,nm0560857,0,
8943,nm0367838,0,
8943,nm0487190,3,
8943,nm0002217,6,
8946,nm0858525,3,
8946,nm0000255,1,Drew Latham
8946,nm0000775,4,Alicia Valco
8946,nm0001254,1,Tom Valco
8946,nm0001573,4,Christine Valco
8946,nm0593610,2,
8946,nm0438226,0,
8946,nm0253323,0,
8946,nm0893262,0,
8946,nm0827985,0,
8947,nm0002366,6,
8947,nm0001264,4,Karen
8947,nm0004736,1,Doug
8947,nm0245112,4,Jennifer
8947,nm0544611,1,Matthew
8947,nm1234345,2,
8947,nm0839812,0,
8947,nm0406772,3,
8947,nm0000600,3,
8947,nm0849964,3,
8948,nm0347465,6,
8948,nm0000179,1,Alfie
8948,nm1092227,4,Nikki
8948,nm0000215,4,Liz
8948,nm0853041,4,Lu Schnitman
8948,nm0796124,2,
8948,nm0622540,0,
8948,nm0691114,0,
8948,nm0001396,6,
8948,nm0694173,6,
8949,nm0003659,5,
8949,nm0316079,1,Miles
8949,nm0002006,1,Jack
8949,nm0000515,4,Maya
8949,nm0644897,4,Stephanie
8949,nm0668247,2,
8949,nm0681914,0,
8949,nm0852591,0,
8949,nm0518757,3,
8949,nm0448843,6,
8950,nm0209303,7,
8950,nm0000288,1,Trevor Reznik
8950,nm0000492,4,Stevie
8950,nm0845209,4,Marie
8950,nm0788767,1,Ivan
8950,nm0026442,2,
8950,nm0466925,0,
8950,nm0273327,3,
8950,nm0063414,6,
8950,nm0319885,5,
8951,nm0164083,7,
8951,nm0001767,4,Vera
8951,nm0000980,1,Judge
8951,nm0186452,4,Joyce
8951,nm0334262,1,George
8951,nm0005139,2,
8951,nm0151925,3,
8951,nm0764963,3,
8951,nm0225614,6,
8951,nm0005836,5,
8952,nm0004545,5,
8952,nm0001669,4,Mary Field
8952,nm0011134,4,Sandy Field
8952,nm1380020,4,Norma Field
8952,nm0719678,1,Jim Field
8952,nm0002433,2,
8952,nm1123381,0,
8952,nm0332952,0,
8952,nm0143921,3,
8952,nm1383062,6,
8954,nm0027996,5,
8954,nm1076115,10,Self
8954,nm0349796,10,Self
8954,nm0121868,10,Self
8954,nm0822918,10,Self
8954,nm0298807,2,
8954,nm0090784,3,
8954,nm0316795,3,
8954,nm1065367,3,
8954,nm0430191,6,
8955,nm0696299,3,
8955,nm0068260,1,Chris Munn
8955,nm0524197,1,Deel Munn
8955,nm0000551,1,John Munn
8955,nm0015913,1,Tim Munn
8955,nm0337773,2,
8955,nm1600857,0,
8955,nm1345430,0,
8955,nm0000517,3,
8955,nm0615770,3,
8957,nm0002252,5,
8957,nm0000144,1,Dr. Lawrence Gordon
8957,nm1191481,1,Adam
8957,nm0000418,1,Detective David Tapp
8957,nm0504962,1,Detective Steven Sing
8957,nm1490123,2,
8957,nm0121117,3,
8957,nm0388898,3,
8957,nm0467977,3,
8957,nm0167197,6,
8958,nm0035661,6,
8958,nm0004937,1,Ray Charles
8958,nm0005093,4,Margie Hendricks
8958,nm0913488,4,Della Bea Robinson
8958,nm0694066,1,Jeff Brown
8958,nm0000431,2,
8958,nm1343803,0,
8958,nm0049920,3,
8958,nm0049945,3,
8958,nm0071363,3,
8959,nm0682177,3,
8959,nm0000173,4,Anna
8959,nm1080974,1,Young Sean
8959,nm0000002,4,Eleanor
8959,nm0396812,1,Joseph
8959,nm0322242,2,
8959,nm0140643,0,
8959,nm0995906,0,
8959,nm1268625,3,
8959,nm0606835,3,
8961,nm0524796,5,
8961,nm0005266,1,"Bob Parr"",""Mr. Incredible"
8961,nm0000168,1,"Lucius Best"",""Frozone"
8961,nm0000456,4,"Helen Parr"",""Elastigirl"
8961,nm0005134,1,"Buddy Pine"",""Syndrome"
8961,nm0083348,2,
8961,nm0907869,3,
8961,nm0315974,6,
8961,nm1285750,5,
8961,nm0510936,5,
8964,nm0005730,5,
8964,nm0000272,4,Maria Callas
8964,nm0000460,1,Larry Kelly
8964,nm0687506,4,Sarah Keller
8964,nm0734421,1,Michael
8964,nm0001874,2,
8964,nm0792526,0,
8964,nm0870369,3,
8964,nm0953080,3,
8964,nm0900505,6,
8965,nm0854074,3,
8965,nm0000158,1,"Hero Boy"",""Father"",""Conductor"
8965,nm0178875,1,"Toothless Boy"",""Elf"
8965,nm0005052,1,"Smokey"",""Steamer"
8965,nm0366667,4,"Sister Sarah"",""Mother"
8965,nm0000709,2,
8965,nm0885575,0,
8965,nm0115310,0,
8965,nm0324556,3,
8965,nm0823330,3,
8966,nm0792555,8,
8966,nm0000553,1,Alfred Kinsey
8966,nm0001473,4,Clara McMillen
8966,nm0000563,1,Wardell Pomeroy
8966,nm0765597,1,Clyde Martin
8966,nm0174374,2,
8966,nm0616153,3,
8966,nm0001980,6,
8966,nm0005695,5,
8966,nm0441717,7,
8967,nm0225323,7,
8967,nm0000236,4,"Jennifer Tilly"",""Tiffany"
8967,nm0000374,1,Chucky
8967,nm0000691,1,Pete Peters
8967,nm0101710,1,"Glen"",""Glenda"
8967,nm0238841,2,
8967,nm0456946,3,
8967,nm0797190,3,
8967,nm0006043,6,
8967,nm0493645,5,
8968,nm1246087,3,
8968,nm0000112,1,Max Burdett
8968,nm0000161,4,Lola Cirillo
8968,nm0000437,1,Stan Lloyd
8968,nm0000332,1,Henri Mooré
8968,nm0711840,2,
8968,nm1033788,0,
8968,nm0742194,0,
8968,nm0004927,3,
8968,nm0827731,3,
8969,nm0079677,3,
8969,nm0000250,4,Bridget Jones
8969,nm0000147,1,Mark Darcy
8969,nm0000424,1,Daniel Cleaver
8969,nm0428121,4,Mum
8969,nm0452319,2,
8969,nm0276144,0,
8969,nm0203577,0,
8969,nm0193485,0,
8969,nm0111845,0,
8970,nm0434222,6,
8970,nm0000136,1,Sir James Matthew Barrie
8970,nm0000701,4,Sylvia Llewelyn Davies
8970,nm0001046,4,Mrs. Emma du Maurier
8970,nm0593664,4,Mary Ansell Barrie
8970,nm0286975,2,
8970,nm0460632,0,
8970,nm1341735,0,
8970,nm0068935,3,
8970,nm0321621,3,
8972,nm1469874,0,
8972,nm0000115,1,Benjamin Franklin Gates
8972,nm1208167,4,Abigail Chase
8972,nm0058581,1,Riley Poole
8972,nm0000293,1,Ian Howe
8972,nm0005509,2,
8972,nm0467942,0,
8972,nm0926727,0,
8972,nm0926729,0,
8972,nm0043233,0,
8973,nm0351016,8,
8973,nm0305558,1,"Ángel"",""Juan"",""Zahara"
8973,nm0555093,1,Enrique Goded
8973,nm0194572,1,Paquito
8973,nm0319843,1,Padre Manolo
8973,nm0000264,2,
8973,nm0021948,3,
8973,nm0407076,6,
8973,nm0003900,5,
8973,nm0757814,7,
8974,nm0819711,0,
8974,nm0444786,1,"SpongeBob"",""Narrator"",""Gary"
8974,nm0001787,1,King Neptune
8974,nm0120309,1,"Squidward"",""Fish #4"
8974,nm0492657,4,Sandy
8974,nm0384864,2,
8974,nm0651706,2,
8974,nm0238757,0,
8974,nm0384722,0,
8974,nm0651692,0,
8977,nm0778285,3,
8977,nm0268199,1,Alexander
8977,nm0000164,1,Old Ptolemy
8977,nm0206257,4,Roxane
8977,nm0001401,4,Olympias
8977,nm0000231,2,
8977,nm0477370,0,
8977,nm0436164,0,
8977,nm0097001,3,
8977,nm0453091,3,
8978,nm0002201,6,
8978,nm0000741,1,Luther Krank
8978,nm0000130,4,Nora Krank
8978,nm0000101,1,Vic Frohmeyer
8978,nm0001826,1,Walt Scheel
8978,nm0005387,2,
8978,nm0001300,0,
8978,nm0001060,0,
8978,nm0055431,3,
8978,nm0705365,3,
8979,nm0447901,8,
8979,nm1508059,10,Self
8979,nm1507619,10,Self
8979,nm2332748,10,Self
8979,nm2052488,10,Self
8979,nm0832134,2,
8979,nm0003005,6,
8979,nm1497929,5,
8979,nm1192968,5,
8979,nm1503422,7,
8981,nm0089182,7,
8981,nm0000204,4,Alice
8981,nm0000179,1,Dan
8981,nm0654110,1,Larry
8981,nm0000210,4,Anna
8981,nm0001566,2,
8981,nm0544999,0,
8981,nm0111225,3,
8981,nm0130492,3,
8981,nm0003552,5,
8982,nm0004841,6,
8982,nm0862539,1,David
8982,nm0001029,1,Johannes
8982,nm0687506,4,Sophie
8982,nm0794885,1,The Man
8982,nm0082450,2,
8982,nm1230593,0,
8982,nm0069001,3,
8982,nm1222477,3,
8982,nm0663796,3,
8983,nm0880839,6,
8983,nm0955471,4,Xiao Mei
8983,nm0437580,1,Jin
8983,nm0490489,1,Leo
8983,nm1288603,4,Yee
8983,nm0955443,2,
8983,nm1104077,0,
8983,nm0910841,0,
8983,nm0465067,3,
8983,nm5734020,3,
8984,nm0391794,6,
8984,nm0000123,1,Danny Ocean
8984,nm0000093,1,Rusty Ryan
8984,nm0000210,4,Tess Ocean
8984,nm0001876,4,Isabel Lahiri
8984,nm0001752,2,
8984,nm1079776,0,
8984,nm0425138,0,
8984,nm0751207,0,
8984,nm0005545,3,
8985,nm1014697,6,
8985,nm0000648,1,Blade
8985,nm0001434,1,Whistler
8985,nm0000205,4,Danica Talos
8985,nm0005351,1,Hannibal King
8985,nm0275286,2,
8985,nm0938379,0,
8985,nm0170160,0,
8985,nm0291293,3,
8985,nm0365036,3,
8987,nm1580620,6,
8987,nm1756280,10,Self - Richards Campaign Official
8987,nm1752652,10,"Self - Presidential Scholar, University of Texas"
8987,nm0972971,10,"Self - U.S. Senate, Georgia (D) 1997-2003"
8987,nm1754036,10,Self - Proprietor
8987,nm0575136,2,
8987,nm0794848,2,
8987,nm1578653,0,
8987,nm1633165,0,
8987,nm1578153,6,
8989,nm0102758,7,
8989,nm0002147,1,Joe Hardy
8989,nm0893862,4,Lola
8989,nm0001827,1,Mr. Applegate
8989,nm0114612,1,Benny Van Buren
8989,nm0007973,2,
8989,nm0002045,2,
8989,nm0909346,0,
8989,nm0324473,0,
8989,nm0513823,5,
8998,nm0000001,10,"Self - Co-Host"",""Narrator"",""Clip from 'The Band Wagon'"
8998,nm0000037,10,"Self - Co-Host"",""Narrator"",""Clips from 'Take Me Out to the Ball Game' - 'Singin' in the Rain' and 'An American in Paris'"
8998,nm0001078,10,"Self - Co-Host"",""Narrator"",""Clip from 'Going Hollywood'"
8998,nm0492444,10,"Self - Co-Host"",""Narrator - Clip from 1947 version of 'Good News'"
8998,nm0355074,2,
8998,nm0000049,6,
8998,nm0088340,7,
8998,nm0295044,7,
9004,nm0006121,6,
9004,nm0002148,4,Joyce Richardson
9004,nm0571106,1,Andy Richardson
9004,nm0907923,4,Ellen Lamb
9004,nm0131974,4,Elaine Fox
9004,nm0934578,2,
9004,nm0024388,0,
9004,nm0778819,0,
9004,nm1521062,0,
9004,nm0382274,3,
9005,nm0006142,6,
9005,nm0000665,1,Travis Walton
9005,nm0001598,1,Mike Rogers
9005,nm0001729,1,Allan Dallis
9005,nm0000916,1,David Whitlock
9005,nm0509409,2,
9005,nm0910591,0,
9005,nm0868124,0,
9005,nm0085542,3,
9005,nm0937208,3,
9008,nm0006270,6,
9008,nm0362567,1,Richard Cobb
9008,nm0001637,1,Geoffrey Radcliffe
9008,nm0340644,4,Helen Manson
9008,nm0840330,1,Doctor Frank Griffin
9008,nm0562004,2,
9008,nm0920229,0,
9008,nm0802561,0,
9008,nm0170660,0,
9008,nm0067794,0,
9010,nm0781365,7,
9010,nm0133899,1,Julien Janvier
9010,nm0182839,4,Sophie Kowalsky
9010,nm1392135,1,Julien à 8 ans
9010,nm0495470,4,Sophie à 8 ans
9010,nm1077168,2,
9010,nm0744384,3,
9010,nm0739151,6,
9010,nm0733728,5,
9010,nm1294541,7,
9018,nm1628855,7,
9018,nm1654977,10,Self
9018,nm1655282,10,Self
9018,nm0124133,9,Self
9018,nm1588407,10,Self
9018,nm0636675,2,
9018,nm1646089,0,
9018,nm0757465,3,
9018,nm0889642,3,
9018,nm0005621,6,
25746,nm0440017,6,
25746,nm0151606,1,Quasimodo
25746,nm0589105,4,Esmeralda
25746,nm0449908,1,Phoebus de Chateaupers
25746,nm0504476,4,Madame de Condelaurier
25746,nm0941637,2,
25746,nm0401076,0,
25746,nm0790622,0,
25746,nm0522871,0,
25746,nm0730929,0,
25750,nm0396327,5,
25750,nm0000036,1,"Projectionist"",""Sherlock, Jr."
25750,nm0570230,4,The Girl
25750,nm0444172,1,"The Girl's Father"",""Man on Film Screen"
25750,nm0175068,1,"The Hired Man"",""The Butler"
25750,nm0369841,0,
25750,nm0593477,0,
25750,nm0115669,0,
25750,nm0004592,6,
25750,nm3816287,6,
25752,nm0336984,0,
25752,nm0516001,1,Harold Lamb aka Speedy
25752,nm0707814,4,Peggy
25752,nm0070757,1,The College Cad
25752,nm0026849,1,The College Hero
25752,nm0628345,2,
25752,nm0853130,2,
25752,nm0928514,0,
25752,nm0340599,0,
25752,nm0924065,0,
25753,nm0318647,3,
25753,nm0332998,1,McTeague
25753,nm0686032,4,Trina
25753,nm0380965,1,Marcus
25753,nm0298202,4,Maria
25753,nm0002233,2,
25753,nm0558923,0,
25753,nm0635805,0,
25753,nm0267868,0,
25753,nm0002206,3,
25757,nm0566378,7,
25757,nm0427231,1,Jakie Rabinowitz
25757,nm0564219,4,Mary Dale
25757,nm0645941,1,The Cantor
25757,nm0078806,4,Sara Rabinowitz
25757,nm0189076,2,
25757,nm0710723,0,
25757,nm0169879,0,
25757,nm0418772,0,
25757,nm0005803,5,
25769,nm0000036,1,William Canfield Jr.
25769,nm0570297,1,J.J. King
25769,nm0868458,1,William 'Steamboat Bill' Canfield
25769,nm0507827,1,Tom Carter - First and Last Mate
25769,nm0718469,2,
25769,nm0361882,0,
25769,nm0354229,5,
25769,nm0222354,5,
25771,nm0060715,1,Man
25771,nm0546540,4,Young Girl
25771,nm0000320,1,Man in Prologue
25771,nm0182026,1,Stroller
25771,nm0198557,0,
25771,nm0245178,5,
25773,nm0953123,0,
25773,nm0000064,1,"Caesar Enrico 'Rico' Bandello"",""'Little Caesar'"
25773,nm0001195,1,Joe Massara
25773,nm0268225,4,Olga Stassoff
25773,nm0171873,1,Tony Passa
25773,nm0503777,2,
25773,nm0122446,0,
25773,nm0267020,0,
25773,nm0498133,0,
25773,nm0520501,0,
25782,nm0873306,7,
25782,nm0800302,1,Priape Boudu
25782,nm0354325,4,Emma Lestingois
25782,nm0503495,4,"Chloë Anne Marie, la bonne"
25782,nm0311790,1,Vigour
25782,nm0719756,2,
25782,nm0268988,0,
25782,nm0884152,0,
25782,nm0039792,5,
25782,nm0524636,5,
25788,nm0536941,0,
25788,nm0612847,1,Tony
25788,nm0245304,4,Cesca
25788,nm0605904,4,Poppy
25788,nm0674019,1,Lovo
25788,nm0001328,2,
25788,nm0744514,2,
25788,nm0870660,0,
25788,nm0372942,0,
25788,nm0589316,0,
25795,nm0829330,0,
25795,nm0237597,4,Carlotta Vance
25795,nm0000858,1,Larry Renault
25795,nm0000891,1,Dan Packard
25795,nm0001318,4,Kitty Packard
25795,nm0002030,2,
25795,nm0547966,0,
25795,nm0542534,0,
25795,nm0442151,0,
25795,nm0272209,0,
25797,nm0394479,0,
25797,nm0929925,1,J. Lawrence Bradford
25797,nm0000951,4,Carol King
25797,nm0533956,4,Trixie Lorraine
25797,nm0444528,4,Polly Parker
25797,nm0503777,2,
25797,nm0312510,0,
25797,nm0786827,0,
25797,nm0091200,0,
25797,nm0548993,0,
25805,nm0442100,5,
25805,nm0663077,4,Juliette
25805,nm0202120,1,Jean
25805,nm0546621,1,Le camelot (peddler)
25805,nm0498882,1,Le gosse (cabin boy)
25805,nm0897118,2,
25805,nm0347447,0,
25805,nm0729960,0,
25805,nm0636677,3,
25805,nm0006144,6,
25825,nm0005853,5,
25825,nm0796662,4,Katherine Grant
25825,nm0000075,1,Joe Wilson
25825,nm0008496,1,District Attorney
25825,nm0127677,1,Kirby Dawson
25825,nm0000485,2,
25825,nm0179993,0,
25825,nm0469915,0,
25825,nm0000581,3,
25825,nm0000077,6,
25826,nm0918318,3,
25826,nm0001318,4,Gladys Benton
25826,nm0001635,1,Bill Chandler
25826,nm0001485,4,Connie Allenbury
25826,nm0000075,1,Warren Haggerty
25826,nm0176699,2,
25826,nm0914362,0,
25826,nm0736911,0,
25826,nm0649183,0,
25826,nm0838395,0,
25827,nm0241523,1,John Cedar
25827,nm0000011,1,Longfellow Deeds
25827,nm0000795,4,Babe Bennett
25827,nm0051628,1,MacWade
25827,nm0822034,1,Cornelius Cobb
25827,nm0001008,2,
25827,nm0728307,0,
25827,nm0445502,0,
25827,nm0907900,5,
25827,nm0369879,7,
25833,nm0933133,0,
25833,nm0001256,4,Marguerite Gautier
25833,nm0001791,1,Armand Duval
25833,nm0000859,1,Monsieur Duval
25833,nm0019922,4,Nichette
25833,nm0002030,2,
25833,nm0015399,0,
25833,nm0547966,0,
25833,nm0385264,0,
25833,nm0241414,0,
25834,nm0453311,0,
25834,nm0000075,1,Manuel
25834,nm0000861,1,Harvey
25834,nm0000859,1,Disko
25834,nm0002048,1,Mr. Cheyne
25834,nm0281808,2,
25834,nm0456017,0,
25834,nm0536941,0,
25834,nm0175091,0,
25834,nm0886861,0,
25841,nm0491076,0,
25841,nm0000031,4,Terry Randall
25841,nm0001677,4,Jean Maitland
25841,nm0579663,1,Anthony Powell
25841,nm0665850,4,Linda Shaw
25841,nm0478441,2,
25841,nm0753452,0,
25841,nm0892044,0,
25841,nm0272209,0,
25841,nm0442151,0,
25850,nm0005832,5,
25850,nm0000031,4,Linda Seton
25850,nm0000026,1,Johnny Case
25850,nm0461615,4,Julia Seton
25850,nm0000817,1,Ned Seton
25850,nm0002030,2,
25850,nm0829330,0,
25850,nm0118227,0,
25850,nm0058129,0,
25850,nm0728305,3,
25855,nm0049898,0,
25855,nm0000010,1,Eddie Bartlett
25855,nm0000007,1,George Hally
25855,nm0485509,4,Jean Sherman
25855,nm0313438,4,Panama Smith
25855,nm0909825,2,
25855,nm0907003,0,
25855,nm0531335,0,
25855,nm0744035,0,
25855,nm0375446,0,
25856,nm0326418,3,
25856,nm0643353,4,Cathy
25856,nm0000059,1,Heathcliff
25856,nm0000057,1,Edgar
25856,nm0733460,4,Ellen
25856,nm0943758,2,
25856,nm0531269,0,
25856,nm0372942,0,
25856,nm0111577,0,
25856,nm0001379,0,
25865,nm0025497,7,
25865,nm0000012,4,Leslie Crosbie
25865,nm0003339,1,Robert Crosbie
25865,nm0827263,1,Howard Joyce
25865,nm0408586,4,Dorothy Joyce
25865,nm0943758,2,
25865,nm0560857,0,
25865,nm0462321,0,
25865,nm0000070,6,
25865,nm0309974,5,
25870,nm0006130,6,
25870,nm0599910,1,Joe Pendleton
25870,nm0001647,1,Mr. Jordan
25870,nm0450810,4,Bette Logan
25870,nm0426089,4,Julia Farnsworth
25870,nm0355284,2,
25870,nm0118227,0,
25870,nm0589316,0,
25870,nm0781895,0,
25870,nm0728305,3,
25886,nm0291548,3,
25886,nm0172903,1,Charles Rainier
25886,nm0002093,4,Paula
25886,nm0233856,1,Dr. Jonathan Benet
25886,nm0676688,4,Kitty
25886,nm0503777,2,
25886,nm0921995,0,
25886,nm0296207,0,
25886,nm0934497,0,
25886,nm0385264,0,
25887,nm0132180,0,
25887,nm0000964,1,Paul Orman
25887,nm0000028,4,Ethel Halloway
25887,nm0001677,4,Diane
25887,nm0000020,1,George
25887,nm0245213,2,
25887,nm0372942,0,
25887,nm0597175,0,
25887,nm0829330,0,
25887,nm0388755,0,
25898,nm0740463,1,Rev. Absalon Pederssøn
25898,nm0610228,4,Anne Pedersdotter (Absalon's second wife)
25898,nm0624653,4,Merete (Absalon's mother)
25898,nm0028249,4,
25898,nm0003433,2,
25898,nm0461743,0,
25898,nm0478479,0,
25898,nm0804736,0,
25898,nm0927558,0,
25905,nm0102787,1,Norval Jones
25905,nm0002149,4,Trudy Kockenlocker
25905,nm0528658,4,Emmy Kockenlocker
25905,nm0218131,1,Constable Edmund Kockenlocker
25905,nm0002545,2,
25905,nm0103475,6,
25905,nm0795640,6,
25905,nm0005870,5,
25905,nm0319574,7,
25906,nm0005735,5,
25906,nm0000012,4,Fanny Trellis Skeffington
25906,nm0001647,1,Job Skeffington
25906,nm0008496,1,George Trellis
25906,nm0183459,1,Doctor Byles
25906,nm0792605,2,
25906,nm0258493,0,
25906,nm0258525,0,
25906,nm0901896,0,
25906,nm0000077,6,
25923,nm0569414,0,
25923,nm0590055,1,Pip
25923,nm0387753,4,Estella
25923,nm0905697,1,Young Pip
25923,nm0001739,4,Young Estella
25923,nm0000180,2,
25923,nm0002042,0,
25923,nm0623768,0,
25923,nm0369743,0,
25923,nm0909727,0,
25927,nm0006147,6,
25927,nm0000080,1,Prof. Charles Rankin
25927,nm0000064,1,Mr. Wilson
25927,nm0949835,4,Mary Longstreet
25927,nm0580882,1,Judge Adam Longstreet
25927,nm0892044,0,
25927,nm0873193,0,
25927,nm0242938,0,
25927,nm0001379,0,
25927,nm0818545,3,
25937,nm0006085,3,
25937,nm0000023,4,Hannah Brown
25937,nm0000001,1,Don Hewes
25937,nm0492444,1,Jonathan Harrow III
25937,nm0587900,4,Nadine Hale
25937,nm0910199,2,
25937,nm0791084,0,
25937,nm0329304,0,
25937,nm0352443,0,
25937,nm0093397,0,
25940,nm0493353,5,
25940,nm0000028,4,Elsa Bannister
25940,nm0000080,1,Michael O'Hara
25940,nm0806041,1,Arthur Bannister
25940,nm0026011,1,George Grisby
25940,nm0455271,0,
25940,nm0145336,0,
25940,nm0496468,0,
25940,nm0548529,0,
25940,nm0006257,6,
25946,nm0686514,5,
25946,nm0001805,4,Lady de Winter
25946,nm0000037,1,D'Artagnan
25946,nm0000742,4,Constance
25946,nm0001336,1,Athos
25946,nm0796645,2,
25946,nm0241416,0,
25946,nm0034124,0,
25946,nm0075825,3,
25946,nm0006307,6,
25947,nm0448012,1,Detective Sweeney
25947,nm0001322,1,Sir Alfred De Carter
25947,nm0001105,4,Daphne De Carter
25947,nm0884964,1,August Henshler
25947,nm0492631,4,Barbara Henshler
25947,nm0002545,2,
25947,nm0005800,5,
25947,nm0295935,7,
25947,nm0471031,1,Tony Windborn
25947,nm0822034,1,Hugo Standoff
25952,nm0587926,5,
25952,nm0002022,4,Deborah Bishop
25952,nm0001105,4,Lora Mae Hollingsway
25952,nm0815433,4,Rita Phipps
25952,nm0000018,1,George Phipps
25952,nm0000581,2,
25952,nm0143837,0,
25952,nm0459255,0,
25952,nm0797012,3,
25952,nm0000055,6,
25959,nm0006085,3,
25959,nm0002149,4,Annie Oakley
25959,nm0444476,1,Frank Butler
25959,nm0129894,1,Buffalo Bill Cody
25959,nm0619798,1,Chief Sitting Bull
25959,nm0796645,2,
25959,nm0000923,2,
25959,nm0791084,0,
25959,nm0276252,0,
25959,nm0276227,0,
25962,nm0005892,5,
25962,nm0000039,4,Elizabeth Curtis
25962,nm0001289,1,Allan Quatermain
25962,nm0137999,1,John Goode
25962,nm0351947,1,Van Brun aka Smith
25962,nm0071682,2,
25962,nm0554249,2,
25962,nm0222079,0,
25962,nm0353584,0,
25962,nm0956547,3,
25963,nm0199190,3,
25963,nm0577219,1,Pedro
25963,nm0167952,1,El Jaibo
25963,nm0408494,4,La madre de Pedro
25963,nm0408475,1,"Don Carmelo, el ciego"
25963,nm0000320,2,
25963,nm0017274,0,
25963,nm0041255,0,
25963,nm0488601,0,
25963,nm0211993,0,
25996,nm0920074,0,
25996,nm0000023,4,Vicki Lester
25996,nm0000051,1,Norman Maine
25996,nm0007217,1,Matt Libby
25996,nm0001948,1,Oliver Niles
25996,nm0002030,2,
25996,nm0366454,0,
25996,nm0662213,0,
25996,nm0132180,0,
25996,nm0308604,0,
25999,nm0005803,5,
25999,nm0000008,1,Johnny Strabler
25999,nm0614500,4,Kathie Bleeker
25999,nm0445290,1,Sheriff Harry Bleeker
25999,nm0001511,1,Chino
25999,nm0070670,2,
25999,nm0668122,0,
25999,nm0740316,0,
25999,nm0534693,0,
25999,nm0006302,6,
26002,nm0000080,1,Gregory Arkadin
26002,nm0886870,1,Thaddeus
26002,nm0714878,1,Burgomil Trebitsch
26002,nm0575756,4,Mily
26002,nm0231074,3,
26002,nm0006201,6,
26002,nm0099961,5,
26002,nm0524623,7,
26003,nm0006058,6,
26003,nm0099677,1,Narrator
26003,nm0382193,9,Self
26003,nm0385441,9,Self
26003,nm0386944,9,Self
26003,nm0720297,2,
26003,nm0147321,0,
26003,nm0202367,3,
26003,nm0355150,3,
26003,nm0509813,3,
26038,nm0091772,5,
26038,nm0000022,1,James Gannon
26038,nm0000013,4,Erica Stone
26038,nm0949574,1,Dr. Hugo Pine
26038,nm0886638,4,Peggy DeFore
26038,nm0780833,2,
26038,nm0437716,0,
26038,nm0437720,0,
26038,nm0674169,3,
26038,nm0002202,6,
26048,nm0590799,5,
26048,nm0619938,1,Kaji
26048,nm0033171,4,Michiko
26048,nm0441557,1,Sasa Nitôhei
26048,nm0851071,1,Hino Jun'i
26048,nm0462030,2,
26048,nm0559695,0,
26048,nm0327113,0,
26048,nm0906741,3,
26048,nm0455836,6,
26052,nm0489425,1,Michel
26052,nm0338126,4,Jeanne
26052,nm0701798,1,L'inspecteur principal
26052,nm0768739,4,La mère
26052,nm0000975,2,
26052,nm0216142,3,
26052,nm0005662,5,
26052,nm0484029,7,
26052,nm0152793,8,
26059,nm0161059,8,
26059,nm0847301,4,Keiko Yashiro
26059,nm0619938,1,"Kenichi Komatsu, the manager"
26059,nm0605270,1,Nobuhiko Fujisaki
26059,nm0199029,4,Junko Inchihashi
26059,nm0621540,2,
26059,nm0452878,0,
26059,nm0006191,6,
